t	frame	pixel_{x}	pixel_{y}
7.733333333E0	2.320000000E2	2.557500000E2	2.517500000E2
7.766666667E0	2.330000000E2	2.547500000E2	2.517500000E2
7.800000000E0	2.340000000E2	2.500000000E2	2.517500000E2
7.833333333E0	2.350000000E2	2.475000000E2	2.520000000E2
7.866666667E0	2.360000000E2	2.455000000E2	2.515000000E2
7.900000000E0	2.370000000E2	2.442500000E2	2.505000000E2
7.933333333E0	2.380000000E2	2.427500000E2	2.490000000E2
7.966666667E0	2.390000000E2	2.402500000E2	2.477500000E2
8.000000000E0	2.400000000E2	2.400000000E2	2.467500000E2
8.033333333E0	2.410000000E2	2.385000000E2	2.455000000E2
8.066666667E0	2.420000000E2	2.385000000E2	2.452500000E2
8.100000000E0	2.430000000E2	2.382500000E2	2.430000000E2
8.133333333E0	2.440000000E2	2.382500000E2	2.430000000E2
8.166666667E0	2.450000000E2	2.432500000E2	2.412500000E2
8.200000000E0	2.460000000E2	2.437500000E2	2.410000000E2
8.233333333E0	2.470000000E2	2.430000000E2	2.402500000E2
8.266666667E0	2.480000000E2	2.430000000E2	2.420000000E2
8.300000000E0	2.490000000E2	2.425000000E2	2.422500000E2
8.333333333E0	2.500000000E2	2.417500000E2	2.427500000E2
8.366666667E0	2.510000000E2	2.425000000E2	2.435000000E2
8.400000000E0	2.520000000E2	2.415000000E2	2.445000000E2
8.433333333E0	2.530000000E2	2.415000000E2	2.445000000E2
8.466666667E0	2.540000000E2	2.447500000E2	2.457500000E2
8.500000000E0	2.550000000E2	2.445000000E2	2.455000000E2
8.533333333E0	2.560000000E2	2.470000000E2	2.445000000E2
8.566666667E0	2.570000000E2	2.505000000E2	2.440000000E2
8.600000000E0	2.580000000E2	2.520000000E2	2.452500000E2
8.633333333E0	2.590000000E2	2.537500000E2	2.460000000E2
8.666666667E0	2.600000000E2	2.547500000E2	2.457500000E2
8.700000000E0	2.610000000E2	2.577500000E2	2.505000000E2
8.733333333E0	2.620000000E2	2.595000000E2	2.500000000E2
8.766666667E0	2.630000000E2	2.600000000E2	2.512500000E2
8.800000000E0	2.640000000E2	2.607500000E2	2.520000000E2
8.833333333E0	2.650000000E2	2.620000000E2	2.525000000E2
8.866666667E0	2.660000000E2	2.665000000E2	2.517500000E2
8.900000000E0	2.670000000E2	2.662500000E2	2.517500000E2
8.933333333E0	2.680000000E2	2.677500000E2	2.520000000E2
8.966666667E0	2.690000000E2	2.710000000E2	2.502500000E2
9.000000000E0	2.700000000E2	2.705000000E2	2.500000000E2
9.033333333E0	2.710000000E2	2.717500000E2	2.500000000E2
9.066666667E0	2.720000000E2	2.742500000E2	2.500000000E2
9.100000000E0	2.730000000E2	2.757500000E2	2.492500000E2
9.133333333E0	2.740000000E2	2.767500000E2	2.505000000E2
9.166666667E0	2.750000000E2	2.767500000E2	2.507500000E2
9.200000000E0	2.760000000E2	2.772500000E2	2.515000000E2
9.233333333E0	2.770000000E2	2.772500000E2	2.515000000E2
9.266666667E0	2.780000000E2	2.772500000E2	2.515000000E2
9.300000000E0	2.790000000E2	2.770000000E2	2.507500000E2
9.333333333E0	2.800000000E2	2.760000000E2	2.507500000E2
9.366666667E0	2.810000000E2	2.770000000E2	2.510000000E2
9.400000000E0	2.820000000E2	2.755000000E2	2.517500000E2
9.433333333E0	2.830000000E2	2.765000000E2	2.512500000E2
9.466666667E0	2.840000000E2	2.767500000E2	2.512500000E2
9.500000000E0	2.850000000E2	2.767500000E2	2.512500000E2
9.533333333E0	2.860000000E2	2.770000000E2	2.510000000E2
9.566666667E0	2.870000000E2	2.765000000E2	2.510000000E2
9.600000000E0	2.880000000E2	2.745000000E2	2.505000000E2
9.633333333E0	2.890000000E2	2.717500000E2	2.517500000E2
9.666666667E0	2.900000000E2	2.710000000E2	2.517500000E2
9.700000000E0	2.910000000E2	2.702500000E2	2.520000000E2
9.733333333E0	2.920000000E2	2.702500000E2	2.520000000E2
9.766666667E0	2.930000000E2	2.702500000E2	2.520000000E2
9.800000000E0	2.940000000E2	2.707500000E2	2.515000000E2
9.833333333E0	2.950000000E2	2.712500000E2	2.515000000E2
9.866666667E0	2.960000000E2	2.712500000E2	2.515000000E2
9.900000000E0	2.970000000E2	2.697500000E2	2.515000000E2
9.933333333E0	2.980000000E2	2.690000000E2	2.507500000E2
9.966666667E0	2.990000000E2	2.692500000E2	2.512500000E2
1.000000000E1	3.000000000E2	2.692500000E2	2.512500000E2
1.003333333E1	3.010000000E2	2.700000000E2	2.510000000E2
1.006666667E1	3.020000000E2	2.700000000E2	2.510000000E2
1.010000000E1	3.030000000E2	2.717500000E2	2.515000000E2
1.013333333E1	3.040000000E2	2.717500000E2	2.515000000E2
1.016666667E1	3.050000000E2	2.717500000E2	2.515000000E2
1.020000000E1	3.060000000E2	2.722500000E2	2.507500000E2
1.023333333E1	3.070000000E2	2.732500000E2	2.492500000E2
1.026666667E1	3.080000000E2	2.727500000E2	2.497500000E2
1.030000000E1	3.090000000E2	2.727500000E2	2.497500000E2
1.033333333E1	3.100000000E2	2.745000000E2	2.502500000E2
1.036666667E1	3.110000000E2	2.752500000E2	2.497500000E2
1.040000000E1	3.120000000E2	2.760000000E2	2.490000000E2
1.043333333E1	3.130000000E2	2.777500000E2	2.502500000E2
1.046666667E1	3.140000000E2	2.792500000E2	2.507500000E2
1.050000000E1	3.150000000E2	2.802500000E2	2.507500000E2
1.053333333E1	3.160000000E2	2.800000000E2	2.512500000E2
1.056666667E1	3.170000000E2	2.805000000E2	2.505000000E2
1.060000000E1	3.180000000E2	2.817500000E2	2.500000000E2
1.063333333E1	3.190000000E2	2.830000000E2	2.500000000E2
1.066666667E1	3.200000000E2	2.845000000E2	2.500000000E2
1.070000000E1	3.210000000E2	2.885000000E2	2.492500000E2
1.073333333E1	3.220000000E2	2.900000000E2	2.490000000E2
1.076666667E1	3.230000000E2	2.900000000E2	2.490000000E2
1.080000000E1	3.240000000E2	2.900000000E2	2.490000000E2
1.083333333E1	3.250000000E2	2.910000000E2	2.490000000E2
1.086666667E1	3.260000000E2	2.922500000E2	2.480000000E2
1.090000000E1	3.270000000E2	2.920000000E2	2.480000000E2
1.093333333E1	3.280000000E2	2.900000000E2	2.490000000E2
1.096666667E1	3.290000000E2	2.890000000E2	2.480000000E2
1.100000000E1	3.300000000E2	2.877500000E2	2.475000000E2
1.106666667E1	3.320000000E2	2.855000000E2	2.480000000E2
1.110000000E1	3.330000000E2	2.842500000E2	2.490000000E2
1.113333333E1	3.340000000E2	2.842500000E2	2.490000000E2
1.116666667E1	3.350000000E2	2.822500000E2	2.477500000E2
1.120000000E1	3.360000000E2	2.812500000E2	2.487500000E2
1.123333333E1	3.370000000E2	2.802500000E2	2.495000000E2
1.126666667E1	3.380000000E2	2.797500000E2	2.492500000E2
1.130000000E1	3.390000000E2	2.797500000E2	2.487500000E2
1.133333333E1	3.400000000E2	2.782500000E2	2.490000000E2
1.136666667E1	3.410000000E2	2.755000000E2	2.505000000E2
1.140000000E1	3.420000000E2	2.742500000E2	2.505000000E2
1.143333333E1	3.430000000E2	2.732500000E2	2.512500000E2
1.146666667E1	3.440000000E2	2.710000000E2	2.507500000E2
1.150000000E1	3.450000000E2	2.695000000E2	2.507500000E2
1.153333333E1	3.460000000E2	2.690000000E2	2.505000000E2
1.156666667E1	3.470000000E2	2.680000000E2	2.522500000E2
1.160000000E1	3.480000000E2	2.662500000E2	2.527500000E2
1.163333333E1	3.490000000E2	2.655000000E2	2.512500000E2
1.166666667E1	3.500000000E2	2.675000000E2	2.512500000E2
1.170000000E1	3.510000000E2	2.680000000E2	2.510000000E2
1.173333333E1	3.520000000E2	2.657500000E2	2.510000000E2
1.176666667E1	3.530000000E2	2.640000000E2	2.507500000E2
1.180000000E1	3.540000000E2	2.640000000E2	2.507500000E2
1.183333333E1	3.550000000E2	2.630000000E2	2.502500000E2
1.186666667E1	3.560000000E2	2.627500000E2	2.505000000E2
1.190000000E1	3.570000000E2	2.627500000E2	2.505000000E2
1.193333333E1	3.580000000E2	2.622500000E2	2.517500000E2
1.196666667E1	3.590000000E2	2.625000000E2	2.510000000E2
1.200000000E1	3.600000000E2	2.625000000E2	2.510000000E2
1.203333333E1	3.610000000E2	2.625000000E2	2.507500000E2
1.206666667E1	3.620000000E2	2.645000000E2	2.512500000E2
1.210000000E1	3.630000000E2	2.660000000E2	2.517500000E2
1.213333333E1	3.640000000E2	2.677500000E2	2.520000000E2
1.216666667E1	3.650000000E2	2.677500000E2	2.510000000E2
1.220000000E1	3.660000000E2	2.695000000E2	2.505000000E2
1.223333333E1	3.670000000E2	2.707500000E2	2.505000000E2
1.226666667E1	3.680000000E2	2.707500000E2	2.505000000E2
1.230000000E1	3.690000000E2	2.720000000E2	2.507500000E2
1.233333333E1	3.700000000E2	2.732500000E2	2.507500000E2
1.236666667E1	3.710000000E2	2.747500000E2	2.507500000E2
1.240000000E1	3.720000000E2	2.740000000E2	2.507500000E2
1.243333333E1	3.730000000E2	2.752500000E2	2.507500000E2
1.246666667E1	3.740000000E2	2.732500000E2	2.497500000E2
1.250000000E1	3.750000000E2	2.725000000E2	2.500000000E2
1.253333333E1	3.760000000E2	2.715000000E2	2.500000000E2
1.256666667E1	3.770000000E2	2.700000000E2	2.497500000E2
1.260000000E1	3.780000000E2	2.700000000E2	2.497500000E2
1.263333333E1	3.790000000E2	2.700000000E2	2.497500000E2
1.266666667E1	3.800000000E2	2.700000000E2	2.497500000E2
1.270000000E1	3.810000000E2	2.700000000E2	2.497500000E2
1.273333333E1	3.820000000E2	2.700000000E2	2.497500000E2
1.276666667E1	3.830000000E2	2.712500000E2	2.490000000E2
1.280000000E1	3.840000000E2	2.700000000E2	2.490000000E2
1.283333333E1	3.850000000E2	2.700000000E2	2.490000000E2
1.286666667E1	3.860000000E2	2.700000000E2	2.490000000E2
