t	frame	pixel_{x}	pixel_{y}
4.766666667E0	1.430000000E2	3.182167978E2	2.846448630E2
4.800000000E0	1.440000000E2	3.190737870E2	2.831304887E2
4.833333333E0	1.450000000E2	3.191680153E2	2.838937178E2
4.866666667E0	1.460000000E2	3.200679672E2	2.829544567E2
4.900000000E0	1.470000000E2	3.202031652E2	2.843554199E2
4.933333333E0	1.480000000E2	3.212123926E2	2.840814649E2
4.966666667E0	1.490000000E2	3.221396628E2	2.834984671E2
5.000000000E0	1.500000000E2	3.231755536E2	2.831424062E2
5.033333333E0	1.510000000E2	3.241410818E2	2.821430524E2
5.066666667E0	1.520000000E2	3.250642572E2	2.811641752E2
5.100000000E0	1.530000000E2	3.252784007E2	2.831449839E2
5.133333333E0	1.540000000E2	3.261760656E2	2.816850205E2
5.166666667E0	1.550000000E2	3.271242408E2	2.800496679E2
5.200000000E0	1.560000000E2	3.271502716E2	2.806101574E2
5.233333333E0	1.570000000E2	3.271055560E2	2.793529661E2
5.266666667E0	1.580000000E2	3.261822775E2	2.797897874E2
5.300000000E0	1.590000000E2	3.251355055E2	2.780281593E2
5.333333333E0	1.600000000E2	3.231811056E2	2.790962475E2
5.366666667E0	1.610000000E2	3.211806926E2	2.798167906E2
5.400000000E0	1.620000000E2	3.191745606E2	2.813689396E2
5.433333333E0	1.630000000E2	3.182151814E2	2.810466793E2
5.466666667E0	1.640000000E2	3.181489635E2	2.798708691E2
5.500000000E0	1.650000000E2	3.181758490E2	2.817747885E2
5.533333333E0	1.660000000E2	3.191279707E2	2.805930973E2
5.566666667E0	1.670000000E2	3.201399035E2	2.806535453E2
5.600000000E0	1.680000000E2	3.211446230E2	2.814440795E2
5.633333333E0	1.690000000E2	3.221636697E2	2.810266487E2
5.666666667E0	1.700000000E2	3.230449115E2	2.786383571E2
5.700000000E0	1.710000000E2	3.231484265E2	2.790759899E2
5.733333333E0	1.720000000E2	3.231367532E2	2.789179126E2
5.766666667E0	1.730000000E2	3.230715786E2	2.776546176E2
5.800000000E0	1.740000000E2	3.221640026E2	2.790395381E2
5.833333333E0	1.750000000E2	3.211866012E2	2.802011564E2
5.866666667E0	1.760000000E2	3.201929793E2	2.816409783E2
5.900000000E0	1.770000000E2	3.191896475E2	2.833976372E2
5.933333333E0	1.780000000E2	3.191382555E2	2.810910056E2
5.966666667E0	1.790000000E2	3.182291982E2	2.851273905E2
6.000000000E0	1.800000000E2	3.180682302E2	2.853667822E2
6.033333333E0	1.810000000E2	3.180624444E2	2.856747185E2
6.066666667E0	1.820000000E2	3.171643081E2	2.876863862E2
6.100000000E0	1.830000000E2	3.161861137E2	2.887192139E2
6.133333333E0	1.840000000E2	3.161287923E2	2.878371134E2
6.166666667E0	1.850000000E2	3.173385136E2	2.876282816E2
6.200000000E0	1.860000000E2	3.212776925E2	2.864592010E2
6.233333333E0	1.870000000E2	3.309890110E2	2.778021978E2
6.266666667E0	1.880000000E2	3.424175824E2	2.795604396E2
6.300000000E0	1.890000000E2	3.600000000E2	2.663736264E2
6.333333333E0	1.900000000E2	3.696703297E2	2.584615385E2
6.366666667E0	1.910000000E2	3.907692308E2	2.373626374E2
6.400000000E0	1.920000000E2	4.021978022E2	2.153846154E2
6.433333333E0	1.930000000E2	4.127472527E2	1.872527473E2
6.466666667E0	1.940000000E2	4.171428571E2	1.626373626E2
6.500000000E0	1.950000000E2	4.197802198E2	1.397802198E2
6.533333333E0	1.960000000E2	4.197802198E2	1.204395604E2
6.566666667E0	1.970000000E2	4.136263736E2	1.054945055E2
6.600000000E0	1.980000000E2	4.057142857E2	9.670329670E1
6.633333333E0	1.990000000E2	4.021978022E2	9.494505495E1
6.666666667E0	2.000000000E2	4.057142857E2	9.230769231E1
6.700000000E0	2.010000000E2	4.074725275E2	9.670329670E1
6.733333333E0	2.020000000E2	4.092307692E2	1.054945055E2
6.766666667E0	2.030000000E2	4.136263736E2	1.151648352E2
6.800000000E0	2.040000000E2	4.145054945E2	1.248351648E2
6.833333333E0	2.050000000E2	4.180219780E2	1.345054945E2
6.866666667E0	2.060000000E2	4.180219780E2	1.459340659E2
6.900000000E0	2.070000000E2	4.189010989E2	1.564835165E2
6.933333333E0	2.080000000E2	4.215384615E2	1.670329670E2
6.966666667E0	2.090000000E2	4.197802198E2	1.775824176E2
7.000000000E0	2.100000000E2	4.180219780E2	1.872527473E2
7.033333333E0	2.110000000E2	4.171428571E2	2.030769231E2
7.066666667E0	2.120000000E2	4.118681319E2	2.171428571E2
7.133333333E0	2.140000000E2	3.942857143E2	2.470329670E2
7.166666667E0	2.150000000E2	3.784615385E2	2.619780220E2
7.200000000E0	2.160000000E2	3.643956044E2	2.786813187E2
7.233333333E0	2.170000000E2	3.485714286E2	2.857142857E2
7.266666667E0	2.180000000E2	3.283516484E2	2.901098901E2
7.300000000E0	2.190000000E2	3.160439560E2	2.901098901E2
7.333333333E0	2.200000000E2	3.098901099E2	2.874725275E2
7.366666667E0	2.210000000E2	3.072527473E2	2.865934066E2
7.400000000E0	2.220000000E2	3.090109890E2	2.883516484E2
7.433333333E0	2.230000000E2	3.090109890E2	2.848351648E2
7.466666667E0	2.240000000E2	3.090109890E2	2.865934066E2
7.500000000E0	2.250000000E2	3.098901099E2	2.883516484E2
7.533333333E0	2.260000000E2	3.081318681E2	2.874725275E2
7.566666667E0	2.270000000E2	3.054945055E2	2.874725275E2
7.600000000E0	2.280000000E2	3.054945055E2	2.918681319E2
7.633333333E0	2.290000000E2	3.028571429E2	2.883516484E2
7.666666667E0	2.300000000E2	3.046153846E2	2.848351648E2
7.700000000E0	2.310000000E2	3.002197802E2	2.839560440E2
7.733333333E0	2.320000000E2	3.028571429E2	2.857142857E2
7.766666667E0	2.330000000E2	2.993406593E2	2.804395604E2
7.800000000E0	2.340000000E2	3.028571429E2	2.778021978E2
7.833333333E0	2.350000000E2	3.072527473E2	2.760439560E2
7.866666667E0	2.360000000E2	3.125274725E2	2.760439560E2
7.900000000E0	2.370000000E2	3.204395604E2	2.707692308E2
7.933333333E0	2.380000000E2	3.274725275E2	2.690109890E2
7.966666667E0	2.390000000E2	3.345054945E2	2.628571429E2
8.000000000E0	2.400000000E2	3.353846154E2	2.514285714E2
8.033333333E0	2.410000000E2	3.362637363E2	2.470329670E2
8.066666667E0	2.420000000E2	3.415384615E2	2.470329670E2
8.100000000E0	2.430000000E2	3.450549451E2	2.435164835E2
8.133333333E0	2.440000000E2	3.459340659E2	2.408791209E2
8.166666667E0	2.450000000E2	3.459340659E2	2.408791209E2
8.200000000E0	2.460000000E2	3.485714286E2	2.408791209E2
8.233333333E0	2.470000000E2	3.459340659E2	2.408791209E2
8.266666667E0	2.480000000E2	3.450549451E2	2.505494505E2
8.300000000E0	2.490000000E2	3.415384615E2	2.523076923E2
8.333333333E0	2.500000000E2	3.406593407E2	2.523076923E2
8.366666667E0	2.510000000E2	3.336263736E2	2.567032967E2
8.400000000E0	2.520000000E2	3.327472527E2	2.619780220E2
8.433333333E0	2.530000000E2	3.301098901E2	2.637362637E2
8.466666667E0	2.540000000E2	3.265934066E2	2.637362637E2
8.500000000E0	2.550000000E2	3.230769231E2	2.672527473E2
8.533333333E0	2.560000000E2	3.186813187E2	2.690109890E2
8.566666667E0	2.570000000E2	3.160439560E2	2.663736264E2
8.600000000E0	2.580000000E2	3.157553427E2	2.776713338E2
8.633333333E0	2.590000000E2	3.132792926E2	2.755490052E2
8.666666667E0	2.600000000E2	3.125000000E2	2.750000000E2
8.700000000E0	2.610000000E2	3.125000000E2	2.755000000E2
8.733333333E0	2.620000000E2	3.120000000E2	2.790000000E2
9.000000000E0	2.700000000E2	3.171702284E2	2.805011054E2
9.033333333E0	2.710000000E2	3.189388357E2	2.801473839E2
9.066666667E0	2.720000000E2	3.192925571E2	2.822697126E2
9.100000000E0	2.730000000E2	3.192925571E2	2.822697126E2
9.133333333E0	2.740000000E2	3.210611643E2	2.829771555E2
9.166666667E0	2.750000000E2	3.210611643E2	2.833308769E2
9.200000000E0	2.760000000E2	3.210611643E2	2.833308769E2
9.233333333E0	2.770000000E2	3.210611643E2	2.833308769E2
9.266666667E0	2.780000000E2	3.217686072E2	2.847457627E2
9.300000000E0	2.790000000E2	3.217686072E2	2.847457627E2
9.333333333E0	2.800000000E2	3.217686072E2	2.847457627E2
9.366666667E0	2.810000000E2	3.214148858E2	2.826234340E2
9.400000000E0	2.820000000E2	3.214148858E2	2.840383198E2
9.433333333E0	2.830000000E2	3.214148858E2	2.840383198E2
9.466666667E0	2.840000000E2	3.214148858E2	2.840383198E2
9.500000000E0	2.850000000E2	3.200000000E2	2.840383198E2
9.533333333E0	2.860000000E2	3.200000000E2	2.833308769E2
9.566666667E0	2.870000000E2	3.200000000E2	2.833308769E2
9.600000000E0	2.880000000E2	3.200000000E2	2.833308769E2
9.633333333E0	2.890000000E2	3.196462786E2	2.826234340E2
9.666666667E0	2.900000000E2	3.196462786E2	2.833308769E2
9.700000000E0	2.910000000E2	3.196462786E2	2.833308769E2
9.733333333E0	2.920000000E2	3.189388357E2	2.833308769E2
9.766666667E0	2.930000000E2	3.189388357E2	2.833308769E2
9.800000000E0	2.940000000E2	3.189388357E2	2.833308769E2
9.833333333E0	2.950000000E2	3.164627856E2	2.819159912E2
9.866666667E0	2.960000000E2	3.164627856E2	2.822697126E2
9.900000000E0	2.970000000E2	3.164627856E2	2.822697126E2
9.933333333E0	2.980000000E2	3.164627856E2	2.822697126E2
9.966666667E0	2.990000000E2	3.164627856E2	2.822697126E2
1.000000000E1	3.000000000E2	3.164627856E2	2.822697126E2
1.003333333E1	3.010000000E2	3.164627856E2	2.822697126E2
1.006666667E1	3.020000000E2	3.164627856E2	2.822697126E2
1.010000000E1	3.030000000E2	3.164627856E2	2.822697126E2
1.013333333E1	3.040000000E2	3.161090641E2	2.829771555E2
1.016666667E1	3.050000000E2	3.161090641E2	2.829771555E2
1.020000000E1	3.060000000E2	3.161090641E2	2.829771555E2
1.023333333E1	3.070000000E2	3.161090641E2	2.829771555E2
1.026666667E1	3.080000000E2	3.178776713E2	2.850994842E2
1.030000000E1	3.090000000E2	3.185851142E2	2.829771555E2
1.033333333E1	3.100000000E2	3.185851142E2	2.829771555E2
1.036666667E1	3.110000000E2	3.171702284E2	2.829771555E2
1.040000000E1	3.120000000E2	3.189388357E2	2.836845984E2
1.043333333E1	3.130000000E2	3.175239499E2	2.843920413E2
1.046666667E1	3.140000000E2	3.196462786E2	2.847457627E2
1.050000000E1	3.150000000E2	3.221223287E2	2.840383198E2
1.053333333E1	3.160000000E2	3.221223287E2	2.840383198E2
1.056666667E1	3.170000000E2	3.221223287E2	2.840383198E2
1.060000000E1	3.180000000E2	3.235372144E2	2.847457627E2
1.063333333E1	3.190000000E2	3.231834930E2	2.833308769E2
1.066666667E1	3.200000000E2	3.256595431E2	2.858069270E2
1.070000000E1	3.210000000E2	3.256595431E2	2.854532056E2
1.073333333E1	3.220000000E2	3.288430361E2	2.858069270E2
1.076666667E1	3.230000000E2	3.299042004E2	2.854532056E2
1.080000000E1	3.240000000E2	3.277818718E2	2.840383198E2
1.083333333E1	3.250000000E2	3.277818718E2	2.840383198E2
1.086666667E1	3.260000000E2	3.277818718E2	2.840383198E2
1.090000000E1	3.270000000E2	3.263669860E2	2.822697126E2
1.093333333E1	3.280000000E2	3.253058217E2	2.833308769E2
1.096666667E1	3.290000000E2	3.253058217E2	2.829771555E2
1.100000000E1	3.300000000E2	3.253058217E2	2.819159912E2
1.103333333E1	3.310000000E2	3.228297716E2	2.836845984E2
1.106666667E1	3.320000000E2	3.228297716E2	2.847457627E2
1.110000000E1	3.330000000E2	3.228297716E2	2.847457627E2
1.113333333E1	3.340000000E2	3.210611643E2	2.843920413E2
1.116666667E1	3.350000000E2	3.196462786E2	2.836845984E2
1.120000000E1	3.360000000E2	3.185851142E2	2.833308769E2
1.123333333E1	3.370000000E2	3.168165070E2	2.833308769E2
1.126666667E1	3.380000000E2	3.157553427E2	2.822697126E2
1.130000000E1	3.390000000E2	3.146941783E2	2.822697126E2
1.133333333E1	3.400000000E2	3.132792926E2	2.840383198E2
1.136666667E1	3.410000000E2	3.122181282E2	2.840383198E2
1.140000000E1	3.420000000E2	3.122181282E2	2.847457627E2
1.143333333E1	3.430000000E2	3.115106853E2	2.850994842E2
1.146666667E1	3.440000000E2	3.108032424E2	2.833308769E2
1.150000000E1	3.450000000E2	3.100957996E2	2.833308769E2
1.153333333E1	3.460000000E2	3.097420781E2	2.833308769E2
1.156666667E1	3.470000000E2	3.090346352E2	2.833308769E2
1.160000000E1	3.480000000E2	3.079734709E2	2.850994842E2
1.163333333E1	3.490000000E2	3.108032424E2	2.843920413E2
1.166666667E1	3.500000000E2	3.139867354E2	2.826234340E2
1.170000000E1	3.510000000E2	3.185851142E2	2.829771555E2
1.173333333E1	3.520000000E2	3.260132646E2	2.794399410E2
1.176666667E1	3.530000000E2	3.352100221E2	2.787324982E2
1.180000000E1	3.540000000E2	3.454679440E2	2.751952837E2
1.183333333E1	3.550000000E2	3.574944731E2	2.709506264E2
1.186666667E1	3.560000000E2	3.681061164E2	2.649373618E2
1.190000000E1	3.570000000E2	3.758879882E2	2.592778187E2
1.193333333E1	3.580000000E2	3.857921887E2	2.529108327E2
1.196666667E1	3.590000000E2	3.907442889E2	2.465438467E2
1.200000000E1	3.600000000E2	3.946352248E2	2.401768607E2
1.203333333E1	3.610000000E2	3.960501105E2	2.369933677E2
1.206666667E1	3.620000000E2	3.974649963E2	2.345173176E2
1.210000000E1	3.630000000E2	3.967575534E2	2.359322034E2
1.213333333E1	3.640000000E2	3.949889462E2	2.405305822E2
1.216666667E1	3.650000000E2	3.921591746E2	2.433603537E2
1.220000000E1	3.660000000E2	3.886219602E2	2.504347826E2
1.223333333E1	3.670000000E2	3.857921887E2	2.557406043E2
1.226666667E1	3.680000000E2	3.808400884E2	2.614001474E2
1.230000000E1	3.690000000E2	3.723507738E2	2.681208548E2
1.233333333E1	3.700000000E2	3.638614591E2	2.748415623E2
1.236666667E1	3.710000000E2	3.536035372E2	2.808548268E2
1.240000000E1	3.720000000E2	3.444067797E2	2.882829772E2
1.243333333E1	3.730000000E2	3.359174650E2	2.911127487E2
1.246666667E1	3.740000000E2	3.288430361E2	2.914664702E2
1.250000000E1	3.750000000E2	3.217686072E2	2.904053058E2
1.253333333E1	3.760000000E2	3.175239499E2	2.896978629E2
1.256666667E1	3.770000000E2	3.150478998E2	2.889904200E2
1.260000000E1	3.780000000E2	3.143404569E2	2.879292557E2
1.263333333E1	3.790000000E2	3.129255711E2	2.879292557E2
1.266666667E1	3.800000000E2	3.118644068E2	2.879292557E2
