t	frame	pixel_{x}	pixel_{y}
7.066666667E0	2.120000000E2	2.879978983E2	4.402432745E2
7.100000000E0	2.130000000E2	2.880316736E2	4.402319194E2
7.133333333E0	2.140000000E2	2.880211246E2	4.402384002E2
7.166666667E0	2.150000000E2	2.879928847E2	4.402584038E2
7.200000000E0	2.160000000E2	2.880075553E2	4.402094899E2
7.233333333E0	2.170000000E2	2.880383965E2	4.402547123E2
7.266666667E0	2.180000000E2	2.879971592E2	4.402336689E2
7.300000000E0	2.190000000E2	2.880106734E2	4.402458604E2
7.333333333E0	2.200000000E2	2.880093428E2	4.402444135E2
7.366666667E0	2.210000000E2	2.880422154E2	4.402460224E2
7.400000000E0	2.220000000E2	2.881428032E2	4.402728491E2
7.433333333E0	2.230000000E2	2.886843176E2	4.405201085E2
7.466666667E0	2.240000000E2	2.889911734E2	4.403585561E2
7.500000000E0	2.250000000E2	2.890505754E2	4.404251765E2
7.533333333E0	2.260000000E2	2.890284268E2	4.403941506E2
7.566666667E0	2.270000000E2	2.890197856E2	4.403240130E2
7.600000000E0	2.280000000E2	2.890483666E2	4.403327172E2
7.633333333E0	2.290000000E2	2.890589656E2	4.403115923E2
7.666666667E0	2.300000000E2	2.892344101E2	4.401217197E2
7.700000000E0	2.310000000E2	2.897500000E2	4.392500000E2
7.733333333E0	2.320000000E2	2.972500000E2	4.382500000E2
7.766666667E0	2.330000000E2	3.175000000E2	4.330000000E2
7.800000000E0	2.340000000E2	3.392500000E2	4.250000000E2
7.833333333E0	2.350000000E2	3.647500000E2	4.095000000E2
7.866666667E0	2.360000000E2	3.860000000E2	3.887500000E2
7.900000000E0	2.370000000E2	4.092500000E2	3.607500000E2
7.933333333E0	2.380000000E2	4.240000000E2	3.327500000E2
7.966666667E0	2.390000000E2	4.357500000E2	3.087500000E2
8.000000000E0	2.400000000E2	4.425000000E2	2.837500000E2
8.033333333E0	2.410000000E2	4.470000000E2	2.592500000E2
8.066666667E0	2.420000000E2	4.472500000E2	2.505000000E2
8.100000000E0	2.430000000E2	4.485000000E2	2.435000000E2
8.133333333E0	2.440000000E2	4.485000000E2	2.442500000E2
8.166666667E0	2.450000000E2	4.485000000E2	2.512500000E2
8.200000000E0	2.460000000E2	4.477500000E2	2.592500000E2
8.233333333E0	2.470000000E2	4.467500000E2	2.700000000E2
8.266666667E0	2.480000000E2	4.455000000E2	2.822500000E2
8.300000000E0	2.490000000E2	4.427500000E2	2.962500000E2
8.333333333E0	2.500000000E2	4.410000000E2	3.072500000E2
8.366666667E0	2.510000000E2	4.355000000E2	3.197500000E2
8.400000000E0	2.520000000E2	4.280000000E2	3.395000000E2
8.433333333E0	2.530000000E2	4.145000000E2	3.612500000E2
8.466666667E0	2.540000000E2	4.022500000E2	3.762500000E2
8.500000000E0	2.550000000E2	3.782500000E2	3.967500000E2
8.533333333E0	2.560000000E2	3.600000000E2	4.100000000E2
8.566666667E0	2.570000000E2	3.352500000E2	4.222500000E2
8.600000000E0	2.580000000E2	3.157500000E2	4.292500000E2
8.633333333E0	2.590000000E2	3.040000000E2	4.327500000E2
8.666666667E0	2.600000000E2	2.990000000E2	4.362500000E2
8.700000000E0	2.610000000E2	2.942500000E2	4.380000000E2
8.733333333E0	2.620000000E2	2.917500000E2	4.387500000E2
8.766666667E0	2.630000000E2	2.905000000E2	4.407500000E2
8.800000000E0	2.640000000E2	2.900000000E2	4.402500000E2
8.833333333E0	2.650000000E2	2.907500000E2	4.410000000E2
8.866666667E0	2.660000000E2	2.907500000E2	4.410000000E2
8.900000000E0	2.670000000E2	2.907500000E2	4.410000000E2
8.933333333E0	2.680000000E2	2.907500000E2	4.410000000E2
8.966666667E0	2.690000000E2	2.907500000E2	4.410000000E2
9.000000000E0	2.700000000E2	2.907500000E2	4.410000000E2
9.033333333E0	2.710000000E2	2.907500000E2	4.410000000E2
9.066666667E0	2.720000000E2	2.907500000E2	4.410000000E2
9.100000000E0	2.730000000E2	2.905000000E2	4.405000000E2
9.133333333E0	2.740000000E2	2.905000000E2	4.397500000E2
9.166666667E0	2.750000000E2	2.905000000E2	4.412500000E2
9.200000000E0	2.760000000E2	2.905000000E2	4.412500000E2
9.233333333E0	2.770000000E2	2.905000000E2	4.412500000E2
9.266666667E0	2.780000000E2	2.920435288E2	4.400558519E2
9.300000000E0	2.790000000E2	2.920957416E2	4.400607274E2
9.333333333E0	2.800000000E2	2.921086188E2	4.400702241E2
9.366666667E0	2.810000000E2	2.920461640E2	4.401235200E2
9.400000000E0	2.820000000E2	2.920637867E2	4.401434003E2
9.433333333E0	2.830000000E2	2.919927430E2	4.402410737E2
9.466666667E0	2.840000000E2	2.920017620E2	4.402216561E2
9.500000000E0	2.850000000E2	2.919380925E2	4.402632992E2
9.533333333E0	2.860000000E2	2.920390726E2	4.401811990E2
9.566666667E0	2.870000000E2	2.920047997E2	4.401900525E2
9.600000000E0	2.880000000E2	2.920059444E2	4.401976947E2
9.633333333E0	2.890000000E2	2.919687042E2	4.403320039E2
9.666666667E0	2.900000000E2	2.919952813E2	4.402108713E2
9.700000000E0	2.910000000E2	2.919712890E2	4.402952744E2
9.733333333E0	2.920000000E2	2.920213198E2	4.402533397E2
9.766666667E0	2.930000000E2	2.920138686E2	4.402999942E2
9.800000000E0	2.940000000E2	2.920005264E2	4.402290913E2
9.833333333E0	2.950000000E2	2.920033070E2	4.402505106E2
9.866666667E0	2.960000000E2	2.919973797E2	4.401889751E2
9.900000000E0	2.970000000E2	2.919724889E2	4.404278493E2
9.933333333E0	2.980000000E2	2.920184454E2	4.402967473E2
9.966666667E0	2.990000000E2	2.919735368E2	4.403019415E2
1.000000000E1	3.000000000E2	2.919942384E2	4.403066151E2
1.003333333E1	3.010000000E2	2.920208797E2	4.402173693E2
1.006666667E1	3.020000000E2	2.920132958E2	4.402227351E2
1.010000000E1	3.030000000E2	2.919505806E2	4.403480481E2
1.013333333E1	3.040000000E2	2.919822169E2	4.403422282E2
1.016666667E1	3.050000000E2	2.920105361E2	4.402423841E2
1.020000000E1	3.060000000E2	2.920166989E2	4.402487676E2
1.023333333E1	3.070000000E2	2.919939088E2	4.402376172E2
1.026666667E1	3.080000000E2	2.919898160E2	4.402251861E2
1.030000000E1	3.090000000E2	2.919768544E2	4.401772680E2
1.033333333E1	3.100000000E2	2.918373487E2	4.401650318E2
1.036666667E1	3.110000000E2	2.918499063E2	4.401311835E2
1.040000000E1	3.120000000E2	2.914391370E2	4.399202970E2
1.043333333E1	3.130000000E2	2.915020629E2	4.400877352E2
1.046666667E1	3.140000000E2	2.917224274E2	4.400995918E2
1.050000000E1	3.150000000E2	2.919381962E2	4.402581748E2
1.053333333E1	3.160000000E2	2.920416133E2	4.402402041E2
1.056666667E1	3.170000000E2	2.921036176E2	4.403004778E2
1.060000000E1	3.180000000E2	2.922307053E2	4.403317651E2
1.063333333E1	3.190000000E2	2.921194418E2	4.402971817E2
1.066666667E1	3.200000000E2	2.920971874E2	4.403417706E2
1.070000000E1	3.210000000E2	2.920994111E2	4.402737476E2
1.073333333E1	3.220000000E2	2.920643525E2	4.402601264E2
1.076666667E1	3.230000000E2	2.919767116E2	4.402925478E2
1.080000000E1	3.240000000E2	2.919381214E2	4.402840691E2
1.083333333E1	3.250000000E2	2.919140350E2	4.402479420E2
1.086666667E1	3.260000000E2	2.916118222E2	4.403089371E2
1.090000000E1	3.270000000E2	2.914443018E2	4.401480427E2
1.093333333E1	3.280000000E2	2.912830612E2	4.401943233E2
1.096666667E1	3.290000000E2	2.910614015E2	4.401763545E2
1.100000000E1	3.300000000E2	2.910317095E2	4.402126932E2
1.103333333E1	3.310000000E2	2.910776862E2	4.402247326E2
1.106666667E1	3.320000000E2	2.909929649E2	4.401783374E2
1.110000000E1	3.330000000E2	2.909325037E2	4.401954312E2
1.113333333E1	3.340000000E2	2.907417647E2	4.401741191E2
1.116666667E1	3.350000000E2	2.908685295E2	4.401346222E2
1.120000000E1	3.360000000E2	2.906223593E2	4.401507002E2
1.123333333E1	3.370000000E2	2.909586279E2	4.401940713E2
1.126666667E1	3.380000000E2	2.909181240E2	4.402334086E2
1.130000000E1	3.390000000E2	2.908731523E2	4.401680683E2
1.133333333E1	3.400000000E2	2.910024971E2	4.402507376E2
1.136666667E1	3.410000000E2	2.910594750E2	4.402540060E2
1.140000000E1	3.420000000E2	2.910164840E2	4.402422336E2
1.143333333E1	3.430000000E2	2.909099908E2	4.402256881E2
1.146666667E1	3.440000000E2	2.909325615E2	4.402386846E2
1.150000000E1	3.450000000E2	2.909296650E2	4.401979772E2
1.153333333E1	3.460000000E2	2.909962518E2	4.402442289E2
1.156666667E1	3.470000000E2	2.909282987E2	4.402233769E2
1.160000000E1	3.480000000E2	2.910297275E2	4.402222147E2
1.163333333E1	3.490000000E2	2.909654618E2	4.402255284E2
1.166666667E1	3.500000000E2	2.910216911E2	4.402263457E2
1.170000000E1	3.510000000E2	2.910870390E2	4.402456912E2
1.173333333E1	3.520000000E2	2.910695385E2	4.402310340E2
1.176666667E1	3.530000000E2	2.910714443E2	4.402605656E2
1.180000000E1	3.540000000E2	2.909947492E2	4.402483643E2
1.183333333E1	3.550000000E2	2.909811265E2	4.402400130E2
1.186666667E1	3.560000000E2	2.909498204E2	4.402504386E2
1.190000000E1	3.570000000E2	2.910807881E2	4.402610484E2
1.193333333E1	3.580000000E2	2.909819869E2	4.402684979E2
1.196666667E1	3.590000000E2	2.909703527E2	4.402329621E2
1.200000000E1	3.600000000E2	2.910149592E2	4.402300863E2
