t	frame	pixel_{x}	pixel_{y}
1.070000000E1	3.210000000E2	2.279298246E2	2.748070175E2
1.073333333E1	3.220000000E2	2.279298246E2	2.722807018E2
1.076666667E1	3.230000000E2	2.273684211E2	2.705964912E2
1.080000000E1	3.240000000E2	2.279298246E2	2.666666667E2
1.083333333E1	3.250000000E2	2.270877193E2	2.649824561E2
1.086666667E1	3.260000000E2	2.259649123E2	2.621754386E2
1.090000000E1	3.270000000E2	2.259649123E2	2.607719298E2
1.093333333E1	3.280000000E2	2.256842105E2	2.602105263E2
1.096666667E1	3.290000000E2	2.254035088E2	2.627368421E2
1.100000000E1	3.300000000E2	2.245614035E2	2.630175439E2
1.103333333E1	3.310000000E2	2.248421053E2	2.669473684E2
1.106666667E1	3.320000000E2	2.242807018E2	2.694736842E2
1.110000000E1	3.330000000E2	2.234385965E2	2.720000000E2
1.113333333E1	3.340000000E2	2.242807018E2	2.720000000E2
1.116666667E1	3.350000000E2	2.240000000E2	2.764912281E2
1.120000000E1	3.360000000E2	2.240000000E2	2.773333333E2
1.123333333E1	3.370000000E2	2.242807018E2	2.829473684E2
1.126666667E1	3.380000000E2	2.231578947E2	2.837894737E2
1.130000000E1	3.390000000E2	2.245614035E2	2.863157895E2
1.133333333E1	3.400000000E2	2.251228070E2	2.891228070E2
1.136666667E1	3.410000000E2	2.228771930E2	2.874385965E2
1.140000000E1	3.420000000E2	2.228771930E2	2.888421053E2
1.143333333E1	3.430000000E2	2.217543860E2	2.910877193E2
1.146666667E1	3.440000000E2	2.195087719E2	2.927719298E2
1.150000000E1	3.450000000E2	2.189473684E2	2.910877193E2
1.153333333E1	3.460000000E2	2.192280702E2	2.908070175E2
1.156666667E1	3.470000000E2	2.172631579E2	2.902456140E2
1.160000000E1	3.480000000E2	2.152982456E2	2.894035088E2
1.163333333E1	3.490000000E2	2.147368421E2	2.905263158E2
1.166666667E1	3.500000000E2	2.147368421E2	2.905263158E2
1.170000000E1	3.510000000E2	2.155789474E2	2.924912281E2
1.173333333E1	3.520000000E2	2.150175439E2	2.927719298E2
1.176666667E1	3.530000000E2	2.144561404E2	2.922105263E2
1.180000000E1	3.540000000E2	2.147368421E2	2.930526316E2
1.183333333E1	3.550000000E2	2.144561404E2	2.930526316E2
1.186666667E1	3.560000000E2	2.144561404E2	2.930526316E2
1.190000000E1	3.570000000E2	2.144561404E2	2.930526316E2
1.193333333E1	3.580000000E2	2.147368421E2	2.924912281E2
1.196666667E1	3.590000000E2	2.150175439E2	2.919298246E2
1.200000000E1	3.600000000E2	2.155789474E2	2.919298246E2
1.203333333E1	3.610000000E2	2.158596491E2	2.924912281E2
1.206666667E1	3.620000000E2	2.167017544E2	2.924912281E2
1.210000000E1	3.630000000E2	2.175438596E2	2.933333333E2
1.213333333E1	3.640000000E2	2.192280702E2	2.936140351E2
1.216666667E1	3.650000000E2	2.181052632E2	2.930526316E2
1.220000000E1	3.660000000E2	2.186666667E2	2.930526316E2
1.223333333E1	3.670000000E2	2.186666667E2	2.930526316E2
1.226666667E1	3.680000000E2	2.200701754E2	2.922105263E2
1.230000000E1	3.690000000E2	2.211929825E2	2.933333333E2
1.236666667E1	3.710000000E2	2.203508772E2	2.927719298E2
1.240000000E1	3.720000000E2	2.220350877E2	2.922105263E2
1.243333333E1	3.730000000E2	2.214736842E2	2.908070175E2
1.246666667E1	3.740000000E2	2.211929825E2	2.908070175E2
1.250000000E1	3.750000000E2	2.223157895E2	2.919298246E2
1.253333333E1	3.760000000E2	2.223157895E2	2.919298246E2
1.256666667E1	3.770000000E2	2.217543860E2	2.910877193E2
1.260000000E1	3.780000000E2	2.217543860E2	2.919298246E2
1.263333333E1	3.790000000E2	2.217543860E2	2.919298246E2
1.266666667E1	3.800000000E2	2.217543860E2	2.919298246E2
1.270000000E1	3.810000000E2	2.217543860E2	2.922105263E2
1.273333333E1	3.820000000E2	2.217543860E2	2.922105263E2
1.276666667E1	3.830000000E2	2.211929825E2	2.916491228E2
1.280000000E1	3.840000000E2	2.197894737E2	2.930526316E2
1.283333333E1	3.850000000E2	2.200701754E2	2.927719298E2
1.286666667E1	3.860000000E2	2.206315789E2	2.919298246E2
1.290000000E1	3.870000000E2	2.209122807E2	2.927719298E2
1.293333333E1	3.880000000E2	2.209122807E2	2.933333333E2
1.296666667E1	3.890000000E2	2.192280702E2	2.933333333E2
1.300000000E1	3.900000000E2	2.186666667E2	2.936140351E2
1.303333333E1	3.910000000E2	2.186666667E2	2.950175439E2
1.306666667E1	3.920000000E2	2.178245614E2	2.933333333E2
1.310000000E1	3.930000000E2	2.181052632E2	2.927719298E2
1.313333333E1	3.940000000E2	2.189473684E2	2.930526316E2
1.316666667E1	3.950000000E2	2.203508772E2	2.927719298E2
1.320000000E1	3.960000000E2	2.223157895E2	2.927719298E2
1.323333333E1	3.970000000E2	2.220350877E2	2.936140351E2
1.326666667E1	3.980000000E2	2.237192982E2	2.930526316E2
1.330000000E1	3.990000000E2	2.262456140E2	2.941754386E2
1.333333333E1	4.000000000E2	2.265263158E2	2.964210526E2
1.336666667E1	4.010000000E2	2.268070175E2	2.950175439E2
1.340000000E1	4.020000000E2	2.268070175E2	2.950175439E2
1.343333333E1	4.030000000E2	2.259649123E2	2.944561404E2
1.346666667E1	4.040000000E2	2.256842105E2	2.952982456E2
1.350000000E1	4.050000000E2	2.256842105E2	2.952982456E2
1.353333333E1	4.060000000E2	2.259649123E2	2.950175439E2
1.356666667E1	4.070000000E2	2.251228070E2	2.938947368E2
1.360000000E1	4.080000000E2	2.242807018E2	2.950175439E2
1.363333333E1	4.090000000E2	2.242807018E2	2.950175439E2
1.366666667E1	4.100000000E2	2.242807018E2	2.941754386E2
1.370000000E1	4.110000000E2	2.228771930E2	2.924912281E2
1.373333333E1	4.120000000E2	2.228771930E2	2.927719298E2
1.376666667E1	4.130000000E2	2.231578947E2	2.927719298E2
1.380000000E1	4.140000000E2	2.225964912E2	2.933333333E2
1.383333333E1	4.150000000E2	2.214736842E2	2.927719298E2
1.386666667E1	4.160000000E2	2.214736842E2	2.916491228E2
1.390000000E1	4.170000000E2	2.211929825E2	2.910877193E2
1.393333333E1	4.180000000E2	2.197894737E2	2.896842105E2
1.396666667E1	4.190000000E2	2.197894737E2	2.896842105E2
1.400000000E1	4.200000000E2	2.189473684E2	2.896842105E2
1.403333333E1	4.210000000E2	2.183859649E2	2.896842105E2
1.406666667E1	4.220000000E2	2.195087719E2	2.888421053E2
1.410000000E1	4.230000000E2	2.181052632E2	2.888421053E2
1.413333333E1	4.240000000E2	2.181052632E2	2.916491228E2
1.416666667E1	4.250000000E2	2.186666667E2	2.885614035E2
1.420000000E1	4.260000000E2	2.178245614E2	2.908070175E2
1.423333333E1	4.270000000E2	2.206315789E2	2.913684211E2
1.426666667E1	4.280000000E2	2.209122807E2	2.910877193E2
1.430000000E1	4.290000000E2	2.217543860E2	2.902456140E2
1.433333333E1	4.300000000E2	2.217543860E2	2.902456140E2
1.436666667E1	4.310000000E2	2.209122807E2	2.910877193E2
1.440000000E1	4.320000000E2	2.206315789E2	2.910877193E2
1.443333333E1	4.330000000E2	2.186666667E2	2.910877193E2
1.446666667E1	4.340000000E2	2.181052632E2	2.913684211E2
