t	frame	pixel_{x}	pixel_{y}
1.190000000E1	3.570000000E2	2.586791938E2	1.248325282E2
1.193333333E1	3.580000000E2	2.587471020E2	1.247198539E2
1.196666667E1	3.590000000E2	2.587806889E2	1.247366142E2
1.200000000E1	3.600000000E2	2.588272217E2	1.247123125E2
1.203333333E1	3.610000000E2	2.590163728E2	1.246707762E2
1.206666667E1	3.620000000E2	2.594391728E2	1.249042518E2
1.210000000E1	3.630000000E2	2.597526178E2	1.249074508E2
1.213333333E1	3.640000000E2	2.598269164E2	1.247783432E2
1.216666667E1	3.650000000E2	2.600427226E2	1.247084449E2
1.220000000E1	3.660000000E2	2.605516140E2	1.248327153E2
1.223333333E1	3.670000000E2	2.607945035E2	1.246702727E2
1.226666667E1	3.680000000E2	2.609752695E2	1.247160000E2
1.230000000E1	3.690000000E2	2.615974046E2	1.247633171E2
1.233333333E1	3.700000000E2	2.618179936E2	1.247524991E2
1.236666667E1	3.710000000E2	2.620371092E2	1.245794698E2
1.240000000E1	3.720000000E2	2.625093179E2	1.248365414E2
1.243333333E1	3.730000000E2	2.628178086E2	1.246199373E2
1.246666667E1	3.740000000E2	2.628774509E2	1.246325164E2
1.250000000E1	3.750000000E2	2.629870130E2	1.246603337E2
1.253333333E1	3.760000000E2	2.628979364E2	1.247222853E2
1.256666667E1	3.770000000E2	2.634463865E2	1.248378473E2
1.260000000E1	3.780000000E2	2.636228594E2	1.248117706E2
1.263333333E1	3.790000000E2	2.637280718E2	1.248142913E2
1.266666667E1	3.800000000E2	2.637842887E2	1.248106213E2
1.270000000E1	3.810000000E2	2.637276665E2	1.247715531E2
1.273333333E1	3.820000000E2	2.637596929E2	1.248157892E2
1.276666667E1	3.830000000E2	2.635561973E2	1.250776773E2
1.280000000E1	3.840000000E2	2.633833467E2	1.249107294E2
1.283333333E1	3.850000000E2	2.632416826E2	1.247129147E2
1.286666667E1	3.860000000E2	2.629230743E2	1.246101973E2
1.290000000E1	3.870000000E2	2.627471962E2	1.246327228E2
1.293333333E1	3.880000000E2	2.626737779E2	1.245958632E2
1.296666667E1	3.890000000E2	2.624734742E2	1.247534591E2
1.300000000E1	3.900000000E2	2.621288243E2	1.247374168E2
1.303333333E1	3.910000000E2	2.620989489E2	1.247991412E2
1.306666667E1	3.920000000E2	2.624351884E2	1.250114626E2
1.310000000E1	3.930000000E2	2.627740565E2	1.248463012E2
1.313333333E1	3.940000000E2	2.630804719E2	1.248462508E2
1.316666667E1	3.950000000E2	2.635358268E2	1.247354986E2
1.320000000E1	3.960000000E2	2.638248704E2	1.247250501E2
